time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-19 00:00:00+00:00,16,11,0,0
2026-02-20 00:00:00+00:00,15,10,0,0
2026-02-21 00:00:00+00:00,34,20,1,1
2026-02-22 00:00:00+00:00,17,12,0,0
2026-02-23 00:00:00+00:00,27,18,2,1
2026-02-24 00:00:00+00:00,20,12,0,0
2026-02-25 00:00:00+00:00,21,11,2,2
2026-02-26 00:00:00+00:00,15,10,24,4
2026-02-27 00:00:00+00:00,17,11,2,1
2026-02-28 00:00:00+00:00,9,8,0,0
2026-03-01 00:00:00+00:00,10,6,0,0
2026-03-02 00:00:00+00:00,6,5,1,1
2026-03-03 00:00:00+00:00,10,5,1,1
2026-03-04 00:00:00+00:00,8,7,0,0
