time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-29 00:00:00+00:00,6.0,6.0,,
2025-06-30 00:00:00+00:00,5.0,4.0,2.0,2.0
2025-07-01 00:00:00+00:00,12.0,12.0,,
2025-07-02 00:00:00+00:00,7.0,7.0,,
2025-07-03 00:00:00+00:00,8.0,8.0,21.0,8.0
2025-07-04 00:00:00+00:00,9.0,9.0,1.0,1.0
2025-07-05 00:00:00+00:00,1.0,1.0,,
2025-07-06 00:00:00+00:00,10.0,10.0,,
2025-07-07 00:00:00+00:00,11.0,10.0,8.0,4.0
2025-07-08 00:00:00+00:00,5.0,5.0,8.0,2.0
2025-07-09 00:00:00+00:00,6.0,6.0,1.0,1.0
2025-07-10 00:00:00+00:00,9.0,9.0,1.0,1.0
2025-07-11 00:00:00+00:00,6.0,6.0,1.0,1.0
2025-07-12 00:00:00+00:00,,,1.0,1.0
