time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-15 00:00:00+00:00,6,6,33.0,2.0
2023-10-16 00:00:00+00:00,5,5,3.0,3.0
2023-10-17 00:00:00+00:00,5,5,2.0,1.0
2023-10-18 00:00:00+00:00,10,7,54.0,4.0
2023-10-19 00:00:00+00:00,7,6,7.0,2.0
2023-10-20 00:00:00+00:00,4,3,9.0,1.0
2023-10-21 00:00:00+00:00,4,3,,
2023-10-22 00:00:00+00:00,9,7,,
2023-10-23 00:00:00+00:00,8,7,46.0,6.0
2023-10-24 00:00:00+00:00,10,4,28.0,1.0
2023-10-25 00:00:00+00:00,22,10,18.0,3.0
2023-10-26 00:00:00+00:00,25,6,29.0,4.0
2023-10-27 00:00:00+00:00,26,11,1.0,1.0
2023-10-28 00:00:00+00:00,1,1,,
