time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,5,2,,
2025-04-10 00:00:00+00:00,5,3,7.0,2.0
2025-04-11 00:00:00+00:00,2,2,,
2025-04-12 00:00:00+00:00,5,4,1.0,1.0
2025-04-13 00:00:00+00:00,6,4,,
2025-04-14 00:00:00+00:00,2,2,2.0,1.0
2025-04-15 00:00:00+00:00,2,2,,
2025-04-16 00:00:00+00:00,6,3,3.0,2.0
2025-04-17 00:00:00+00:00,5,2,2.0,2.0
2025-04-18 00:00:00+00:00,7,5,1.0,1.0
2025-04-19 00:00:00+00:00,5,3,1.0,1.0
2025-04-20 00:00:00+00:00,2,2,2.0,2.0
2025-04-21 00:00:00+00:00,3,3,,
2025-04-22 00:00:00+00:00,1,1,1.0,1.0
